meta,id,tweet,sentiment,emotion
meta,20528,chan kithan ataullah khan amaz chan kithan ali sethi beyond awesom video give feel,positive,others
meta,19734,50 karunaratn well play bc aadh jyada time ink naam likhn lagta nzvsl slvsnz,negative,others
meta,14992,happi birthday iqbal saqi allah pak apko lambi umar ata farmi kush rho piyari bhai,positive,joy
meta,14691,aaj toh offici khel shuru hua article370 uniform civil code come,neutral,others
meta,13379,iss bhagoray lante kutta shahbaz sharif say bolo k lun bayan bazi bandh kr wapa pakistan lootta howa paisa wapa kr,negative,anger
meta,42858,teri maa uthaan keliy abhinandan bheja india tou wardi waal thay jinhu us,neutral,anger
meta,14049,thi cute shit right hurrri love jackson xuxi friendship,positive,joy
meta,26892,surbhijyoti jaan sona di happi moment tobleronemountain guy di soooooooooo happi,positive,others
meta,40019,apki midea pulwama 300kg rdx kha aya khozbeen nhi ba bjp parchaar kiya,negative,others
meta,33992,truthi murkh describ nation languagey hindi india nation languag,neutral,others
meta,11562,40 log kon h khatam krna chaaht h,neutral,others
meta,25972,ketika kamu mencintai seseorang beranikan dirimu tuk mengungkapkanjika tidak beranikan juga dirimu tuk melihat dia dicintai orang lie,neutral,others
meta,43968,bihar doctor hal midecen dukandar deta nahi h,neutral,others
meta,17967,true dat jah oaa shit rn,neutral,disgust
meta,23621,5oul abh tom jerri jaisi toh nahi hayn naw,positive,others
meta,25453,matlab sonam poori famili doosr movi promot karti nahi film nahi chalti,negative,others
meta,28429,chalo gill mat lo pant au eng 100 maar rkhe h usko kyu ni lia,neutral,others
meta,10105,bjp evm chor bevkoof pm murder parti presid wyak thooo,negative,disgust
meta,38441,life jhand jcb kudi badi mast,neutral,others
meta,3282,eid mubarak flat 20 purchas abov rs 1799 use coupon code khadi20 flat 10 purchas abo,neutral,others
meta,6256,hindu rastra ghosna jay kashmir problem solv hoy public demand hbaki ami,neutral,others
meta,3955,jai sri ram jai ganga maiya jai bajrangbali,neutral,others
meta,26080,okkkk thi make happi wait graduat next year use thi classroom,positive,joy
meta,22114,quot ninetof one greatest atroc spring upon mankindy give life away function doe,neutral,sadness
meta,1775,shuru imad prfmnce achi thi ok na lye fvrt ur fr bd khrb hui roz thei na bnda apn fv,positive,others
meta,5589,sharma also hope find heart lovei hope love win hategod bless,positive,others
meta,24110,best sushma jiaapn videsh mai bharat man badhya like everi daughter wish,positive,joy
meta,8220,shi h bhai maha gyani bne h khi log logic la rhe h,negative,others
meta,29180,monk dilli k log chaht kejriw vote nahi dete dusri bar,neutral,sadness
meta,11569,vipaksh evm bajay apn sansado pr diyan deti aaj nobat na hoti tb vipaksh sansado,neutral,others
meta,14475,surya love u sir thi right way shame thi antin scum wagal u ask,negative,anger
meta,42768,7 best android entertain app movi tv show bestkoditio kodi kodiaddon kodibuild bestkoditip kodit,neutral,others
meta,1077,sasti ghatya nashi k suwar samjhti trah bakwa k humein sasti public mil jaegi,negative,anger
meta,44935,zartajgul resign karay yahi kahna khan sb na leader corrupt hun tu cabinet corrupt hoti,negative,sadness
meta,15740,jj would happi proud see grandson sighhh may littl junaid carri torch hon,positive,joy
meta,27114,sir hamar desh system ese law lagwaiy jiss desh harr insaan kam kam 1,neutral,others
meta,16409,shade extens love happi see brine us 4 new shade favo,positive,joy
meta,13622,lahorion nay k mun peshab b nai karna qismt bu apnay b kamtar k boot chatna reh gaya,negative,others
meta,18111,chapter 4 fun littl car show au geet littl angst littl plot solo boy drama,neutral,others
meta,6205,kuchh ulta sidha bolanewalo jara dhyan nahi dena chahiy sirf sami barbad karat inlogo de,neutral,sadness
meta,40279,world handsom world cute world charm man shahid kapoor thi reason duniya sabs khoobsur,positive,joy
meta,37754,gum jnab hum jantay ap log dollar khatir apni maa bech sakti 70 sal log bechtay,negative,disgust
meta,17206,sir apko modi ji k nam vote mene diya apko pata h nota,negative,others
meta,6355,veri nice line dad bt dad arz karta hoon kya khona h kya pana h yahi chhod jana h na tera,neutral,others
meta,38551,1601 india chutiyo businessthey lure peac money,negative,disgust
meta,36772,14 ok hua hua abhi sahi waqt nahi haibadm dekhengefilh support nahi karen,neutral,others
meta,9242,india gandhi nai h nehru hmlogo hgandhi aajadi bad bhang karn,negative,others
meta,9574,kya ap meri madad sakt gao ride nahi jabki 20 sal bjp yaha jet rahi kya bjp vot,neutral,others
meta,24724,baat bachan nahi bjp sanghi soch jad ukhad fekn jan,neutral,others
meta,25149,sundar ani fantaci leagu world cup,neutral,others
meta,5399,uditraj bat jyada nolleg tumko lagti h tabhi boln bilkul sarm nhi,neutral,others
meta,19448,maabaap seva chhod k terror rasta apnat desh k gaddar liter public,negative,anger
meta,9857,randi bachi sala mater chod afghani kuti,negative,anger
meta,7341,liya yaari ponder long time find answerthen choose handl,neutral,others
meta,29745,khasta bilkul nahi rehta balkay quetta garam taaza naan khane concept nahi logon thanday n,neutral,others
meta,35141,chowkidar kyun nhi likht apn naam sath kya elect likhna nation want know,positive,others
meta,25835,pak come back strongli sha allah khel hae ise khelh rehn dein bhaio ni haar jeet khel k,positive,others
meta,6575,answer miscalcul vote seat one vote matter deshkamahatyohar apn dhji,positive,others
meta,26657,hme smj nhi aata kya muslman aalag planet aay h ensan h es desh e,positive,others
meta,5575,sir kya ap univers nation technolog council sy accredit hy kya nutech bsc engin,neutral,others
meta,14612,khan241 wajih taseer alreadi get goosebump kindli show lil jhalak us bilalabbasonjeetopakistan,neutral,others
meta,13357,aapko bahut bahut badhayi aapki beti k achch mark aan k liy mehanti papa mehanti beti,positive,joy
meta,12984,them360 jabh sarkaar bhe shadi jayegi ptaaa chal,positive,joy
meta,43862,modiswearingin congratul ji matrimand apka swagat loksabha tv kripi,positive,others
meta,2016,say han na ghr nae sb pehli best escap point,positive,others
meta,13687,great person world shree narendra damodar modi apko bahut bahut badhai desh k,positive,joy
meta,11106,tu saal hindu 15 minat khtam karn bol hindu,negative,fear
meta,41074,thi parliamentarian normlead shout nathey listen talkit bilaw zar,negative,sadness
meta,3339,chotala chor famili member,negative,disgust
meta,44780,mann toobut feel like everyon ha thi loveh thing himbc aggyyi,negative,anger
meta,22468,sweet yr tm bhut achi thank janu,positive,joy
meta,6583,kacchi lassi anoth best altern doodh soda,neutral,others
meta,28857,pledgeagainstcorrupt pujya guru ji vachan h pap julam kmai insan,negative,others
meta,26006,emot bandwidth watch alway mayb give uniqu weak tor ask 4 friend,neutral,others
meta,24100,wish rohaan bhabi veri happi birthday may allah bless famili rumman bhai,positive,joy
meta,4002,hindu hindu hindusthan onli slogan sir,neutral,others
meta,14035,look great fav fav color vg agr long hair tarh b rakho,positive,joy
meta,16541,mumbai apn baap bapauti samajn wale elect candid utarn aukaa,negative,anger
meta,18925,manniyay pm bihar cm bjp rastriyay adhyakch amit sah desh washiyo india jeet hardin hardik su,positive,joy
meta,24291,2nd semest result 3rd 4th test duaa karwai wo eidi,neutral,others
meta,3024,tadpan uljhan kais jee loon bina tere meri sabs anban bant kyun khuda,neutral,others
meta,36606,teri maa gaand kia dono tarf maa bhosda hot,negative,disgust
meta,26744,nahi usko phle block kardiya,neutral,others
meta,3970,dosto itn video call kiy life gin nhi skte lekin kabhi screenshot leke apni gandi shakal post nhi,neutral,others
meta,10272,bhai aapko janamdiwa haardik badhaiyan bhagwan aapko sehatmand rakh aapk k,positive,joy
meta,24047,congratul sirwhat great achievementsir apki twaja aik ahm masli trf dlana chahta hun k,positive,joy
meta,19302,isk bare mai aapko kya kehna,neutral,others
meta,9171,ism parti mention karn fayada nahi iss mansikta log har jagah h sabs peh,neutral,others
meta,16591,baki abaadi nikal bolt tho achha lagtawhi polaris better shut 5 year,neutral,others
meta,5452,hamari tarf bahut sari subhkamnay,positive,joy
meta,23828,lol eat boondi laddoo age well wish get,neutral,others
meta,15718,love u dhoni sir hamar jharkhand nhi balki pure desh shaan aaj aapn fir dikha diya ser sika,negative,joy
meta,32253,gud morn sir thi janaki ambedakar nagar jahawar nagar ps father saranga pani suicid on10 05 2019 at31,neutral,others
meta,30764,whi station smell bad bc naak k baal jal gay,negative,disgust
meta,26605,jais hamar gaon lalpur lohar basti transform lagai gayi 2 4 saal pahl,positive,others
meta,15025,ak bhai abhi kisiko mila kya gift,neutral,others
meta,42647,yahi kaam agar muslim logon group kiya tk terror charg arrest kr liy gay k,negative,sadness
meta,5705,wo sale atankwadiyon k yaar hafij masud jiosama ji wale parti khandan sale rahul chutiy atank,negative,anger
meta,28538,man dont ppl ani shame begherat afghani bc visa job k liy inhi p,negative,disgust
meta,6680,bhandari jhootha modi,negative,sadness
meta,16813,ghoonghroo seth good joke juth mat boliy sir sahan nahi,neutral,others
meta,11023,kaheen jemima niqaab ky peechi na disclaim sirf mazaq likha parha samjha jay,neutral,others
meta,28520,abnorm sirf short ball khilao bc bowler sirf yorker practic karwao bs,neutral,others
meta,36272,aisa kro sirji aapki entri dhamakedar desh k rastrawadi logo k dil aapk lie jyada pyar de,positive,joy
meta,12642,tottenham liverpool support nhi h liverpool kismat nhi h bc dekhunga nhi,negative,others
meta,1153,hope best bata pa kayo para magligawan crush crush muna hahahahahaha luvvv bothhhh,neutral,others
meta,38636,swami baato mt aao 5 saal yahi bkwa jhada bt hua ni,negative,sadness
meta,40845,sone jaan pehel entertain keliy bahut bahut shukriya,neutral,joy
meta,7471,jain13 bachpan video,neutral,others
meta,22552,han bc angrezi tweet rhe tumhar baap bhasha na hypocrisi,negative,anger
meta,27336,kahaani jitni chatpati utna alag uska andaaz kya hoga pehchaan banegi awaaz,neutral,others
meta,4830,tu inn polic waalon saza kyun bachay gya wahan polic k jaanay,positive,others
meta,16003,saal gutter chhap 2 kaudi k dallll patrkaar tere jais harmiyo k karan kulbhu,negative,disgust
meta,18192,param aadarniy modi ji jaunpur jila bjp korean justin v modi ji korean dubai pm banan k j li,neutral,others
meta,11148,smay btaegai hope get honori hope mahadev give deserv,positive,joy
meta,23245,dear rahulgandhi opposit leader toh ban jayog na regard aapka entertain saccha fan,negative,others
meta,3064,ewe tant leni memek nya becek seru sape basah kasur nya haa love tant leni tar kita ber cinta lgh tant leni,positive,joy
meta,12725,bharat mata jai vand matram jai shri ram,positive,joy
meta,26356,long overdu better late never excel choic shree modi narendramodi ji congratula,positive,joy
meta,15750,good morn rockstar papa ji plz bless sewa sumiran parmarth bal b,positive,others
meta,32127,om bilkul theek bole bhai,positive,others
meta,20813,nair doe meet pm modi everi day whi explain write letter copi media modi ji tusi great,neutral,others
meta,4338,let help fix goal nahh good,neutral,others
meta,16734,hey idiot dp look cool,positive,joy
meta,18821,ajib suar aulad h saala tune likha kya h kyu likha h doubt congr,negative,anger
meta,36532,dikhao mtmtoday dayshow us surviv thi,neutral,others
meta,41411,dalal media nahi es parti dalal bekar neta ji parti,negative,sadness
meta,24447,sir ji kyu public bewkuf banat aaplog sara loan diya aaplogo agar bhaga,negative,sadness
meta,40919,excel prime minist india shri narendra modhi ji bharat vasioo bhut bhut mubarka,positive,joy
meta,24747,english nahi ati bass yehi halat logo congress owaisi jais chew tiyo n,negative,disgust
meta,12616,rod yaha sooth lofi track hope enjoy soundcloud np,positive,joy
meta,22125,tm phr maro ge kutt mout maro ge ct tarh wc b,negative,anger
meta,37500,nationalist ch thand nahi lagti isliy pareshan irctc dukhti rag ched di,neutral,sadness
meta,24104,style aditya saal chutiy hn 8,negative,disgust
meta,29372,papa ha great super duper papa aaj bi dera sacha sauda sari sangat wasi wasi aa rhi h k khne pr ruk n,positive,joy
meta,28215,court itn kyun protect crimin leke,negative,sadness
meta,20505,relationship dusr katna jaruri kya bc,negative,sadness
meta,20104,abe bahar nikal bil ghu gaya azadi nahi chahiy kya desh nay home minist azadi,negative,anger
meta,8361,jaihind watch movi kesari say onli one thing sikh naam dhabba sidhu iss ak,negative,disgust
meta,11798,thi true matter happen cant see amma cri unka har aik ansu dil pe jaak lagta,neutral,others
meta,41458,aaj baarish aayegihamid auto driver sir aapki baat sach hui kal free station chhod doonga,positive,others
meta,32023,ali9 tere chowkidaar tarah nahi woh har,neutral,others
meta,14668,dssagainstdowri good morn papa gbless us maximum sewa simran parmarth success,positive,joy
meta,38462,rahul gandhi ji unh keval satta lobh nahi kharab perform istifa diya lekin bahen ji,positive,others
meta,14710,prvo ja da uporedim nase nataln kart nema vise smisla ovako da zajebavam,neutral,others
meta,8449,love triangl choro bina sar per k love stori raj rajj k likhi hui,neutral,others
meta,14244,et haan mujh abhi aaya cancel ola ride hear caller sayin,neutral,others
meta,22586,news odisha dhoka diya nabin pattnaik peopl western odisha,neutral,sadness
meta,44937,bewis chooseright good afternoon guru g bless us give us power 2 nd sewa sim,neutral,joy
meta,19499,yar journalist badiya sale pakistan journalist h kitn b,negative,disgust
meta,13324,n shonk nahin lekin aaj roj likhunga jai shri ram radhey radhey jai shri,positive,joy
meta,8581,lo bhai modiji note ban nakli note band hoga hua kya aatankvaad khatm hoga hua kya fake currenc worth,positive,others
meta,28235,meet best notanki bahu year jiyanazakatali,neutral,others
meta,16503,know actual size insid aj chor polic khel khatam hua raaz khul gaya hay,neutral,others
meta,35854,zet keep,neutral,others
meta,13570,hahaha mohsin bhai waqai ihtesham afghan block karwana chahta,negative,others
meta,27842,64156 aaj bura hal karena kya socho ambiyapur train khata kark ghanto nhi ch,neutral,others
meta,41981,bjp log sweksha mantri pad liy mana de rahe,negative,sadness
meta,40968,peopl ask dj chang song foreign pleas chang song indian madarchod gana tera baap badlega,negative,anger
meta,36815,58 tu bhadwa muslim nahi haiand modi murder,negative,disgust
meta,38180,know hurt miss someon cant tell themth onli way pray pray alway pray,neutral,others
meta,16387,roman wax sultan dabangg tiger bhaijaan masterpiec real king bollywood bookbharatt,positive,others
meta,15326,sir veri good human aapko jeet subhkamnay hum delhi wale dobara g,positive,joy
meta,2644,arushi shine glow bnane wala kamin,neutral,others
